boltrig/config/control_mcp_mutations.py	370
boltrig/knowledge/postgres_repository.py	369
boltrig/fleet/bifrost_model_catalogue.py	368
boltrig/adapters/builtin/browser_commands.py	367
boltrig/config/control_operations.py	366
boltrig/kernel/platform_routes/mcp_servers.py	363
boltrig/fleet/chat_turn_execution.py	363
boltrig/memory/projections.py	362
boltrig/kernel/routing.py	360
boltrig/fleet/infrastructure/codex_model_proxy_server.py	358
boltrig/camera/discovery.py	358
boltrig/store/background_jobs.py	355
boltrig/kernel/cost.py	355
boltrig/fleet/domain/codex_rollout.py	355
boltrig/config/control_generated_adapter.py	355
boltrig/kernel/sensing_policy.py	353
boltrig/kernel/events.py	352
boltrig/fleet/infrastructure/codex_runtime_config_toml.py	352
boltrig/fleet/continuity.py	352
boltrig/fleet/infrastructure/bounded_filesystem.py	351
boltrig/distill/adapter.py	351
boltrig/memory/bundle.py	350
boltrig/fleet/infrastructure/codex_protocol.py	350
boltrig/fleet/infrastructure/postgres_execution_ledger.py	349
boltrig/addons/__init__.py	348
boltrig/store/ai_key_proposals_postgres.py	347
boltrig/fleet/infrastructure/memory_ledger_validation.py	345
boltrig/fleet/infrastructure/codex_cell_boundary.py	345
boltrig/fleet/agent_mailbox.py	345
boltrig/store/workflow_schedules_postgres.py	344
boltrig/fleet/infrastructure/codex_phase_result_schema.py	344
boltrig/fleet/chat_event_projection.py	343
boltrig/fleet/ultracode_memory.py	342
boltrig/fleet/infrastructure/postgres_model_proxy_grant_support.py	342
boltrig/store/artifacts.py	341
boltrig/kernel/platform_routes/workflows.py	341
boltrig/fleet/infrastructure/codex_stdio_transport.py	341
boltrig/kernel/call_routes.py	340
boltrig/fleet/infrastructure/linux_peer_identity.py	340
boltrig/config/control_approval.py	339
boltrig/store/capabilities.py	338
boltrig/knowledge/memory_repository.py	338
boltrig/knowledge/projections.py	337
boltrig/fleet/infrastructure/model_proxy_peer_registry.py	337
boltrig/kernel/hitl.py	336
boltrig/kernel/run_access.py	334
boltrig/store/workflow_triggers.py	333
boltrig/models/errors.py	332
boltrig/config/control_compat.py	330
boltrig/kernel/web_security.py	328
boltrig/workflows/library.py	325
boltrig/store/capability_routing.py	325
boltrig/store/agent_message_memory.py	325
boltrig/fleet/infrastructure/codex_runtime_preflight.py	325
boltrig/config/integration_catalogue.py	325
boltrig/adapters/builtin/browser_cli.py	325
boltrig/memory/adapter.py	324
boltrig/fleet/infrastructure/postgres_model_proxy_grants.py	324
boltrig/kernel/addon_inventory.py	322
boltrig/store/budget_usage.py	321
boltrig/models/__init__.py	321
boltrig/kernel/hitl_expiry.py	320
boltrig/fleet/infrastructure/codex_trusted_proxy_support.py	319
boltrig/fleet/domain/skill_attestation.py	319
boltrig/store/device_memory.py	318
boltrig/store/channels.py	318
boltrig/kernel/platform_routes/chat_model_choices.py	318
boltrig/adapters/builtin/device.py	318
boltrig/identity/rbac.py	317
boltrig/fleet/stack_tool_health.py	317
boltrig/kernel/federated_search_routes.py	315
boltrig/fleet/routine_run.py	315
boltrig/fleet/infrastructure/memory_execution_ledger.py	313
boltrig/workflows/loop_execution.py	312
boltrig/memory/session_distillation.py	312
boltrig/fleet/infrastructure/codex_phase_result_parser.py	312
boltrig/kernel/device_route_support.py	311
boltrig/config/control_approval_workflows.py	311
boltrig/models/execution_ledger.py	310
boltrig/fleet/domain/phase_results.py	310
boltrig/store/workflow_schedules_memory.py	309
boltrig/config/control_approval_registry.py	308
boltrig/adapters/builtin/local_whisper.py	308
boltrig/fleet/infrastructure/memory_ledger_transitions.py	307
boltrig/adapters/builtin/xai_voice.py	307
boltrig/fleet/department_head.py	306
boltrig/fleet/artifact_production.py	305
boltrig/adapters/builtin/cloud_audio.py	305
boltrig/config/control_integrations.py	303
boltrig/api/cli.py	303
boltrig/workflows/scheduler_dispatch.py	302
boltrig/store/observability_reads.py	301
boltrig/memory/pgvector.py	301
boltrig/kernel/tool_disclosure.py	301
boltrig/store/idempotency.py	300
boltrig/fleet/infrastructure/memory_grant_lease_support.py	300
boltrig/workflows/loop_contract.py	299
boltrig/store/mcp_registration_postgres.py	298
boltrig/fleet/infrastructure/codex_kernel_tools_phase.py	296
boltrig/kernel/hitl_http.py	295
boltrig/fleet/infrastructure/skill_config.py	294
boltrig/emotion/engine.py	294
boltrig/identity/bifrost_user_binding.py	293
boltrig/fleet/infrastructure/memory_ledger_runtime.py	292
boltrig/adapters/builtin/jira.py	292
boltrig/adapters/voice_tone/prosody.py	291
boltrig/store/device_pg.py	289
boltrig/models/execution_scope.py	289
boltrig/kernel/workflow_trigger_delivery.py	288
boltrig/config/channel_addressing.py	288
boltrig/kernel/security_events.py	287
boltrig/store/integration_atomic.py	286
boltrig/fleet/infrastructure/model_proxy_peer_attestation.py	285
boltrig/fleet/infrastructure/codex_runtime_surface_preflight.py	284
boltrig/fleet/infrastructure/cell_privilege.py	284
boltrig/kernel/call_gateway_routes.py	283
boltrig/models/execution_events.py	281
boltrig/memory/adapter_writes.py	281
boltrig/fleet/infrastructure/model_proxy_peer_listener.py	279
boltrig/config/control_compat_specs.py	279
boltrig/store/work_items.py	278
boltrig/fleet/domain/authority_evaluator.py	278
boltrig/config/control_workflows.py	275
boltrig/memory/projection_queue.py	274
boltrig/fleet/stack_tool_receipts.py	274
boltrig/kernel/device_routes.py	272
boltrig/fleet/domain/profile_policy_values.py	272
boltrig/store/model_endpoints_postgres.py	271
boltrig/fleet/prompt_stack.py	269
boltrig/fleet/infrastructure/postgres_ledger_hydrate.py	269
boltrig/memory/adapter_specs.py	268
boltrig/fleet/held_write_resume.py	268
boltrig/workflows/generator.py	267
boltrig/observability/langfuse_sink.py	266
boltrig/fleet/infrastructure/linux_peer_process_handle.py	266
boltrig/fleet/infrastructure/codex_sandbox_engagement.py	266
boltrig/adapters/builtin/cloud_audio_base.py	265
boltrig/store/authored_definitions_postgres.py	263
boltrig/models/libraries.py	263
boltrig/api/auth_recovery_routes.py	263
boltrig/kernel/platform_routes/observability.py	262
boltrig/config/control_model_endpoints.py	262
boltrig/api/initiate.py	261
boltrig/fleet/ports/execution_ledger.py	260
boltrig/fleet/infrastructure/codex_cell_provisioning.py	260
boltrig/fleet/browser_egress_proxy.py	260
boltrig/config/control_workflow_dispatch.py	257
boltrig/fleet/ultracode.py	255
boltrig/fleet/domain/model_proxy_grant.py	255
boltrig/store/mcp_lifecycle_postgres.py	254
boltrig/models/execution_results.py	253
boltrig/fleet/infrastructure/codex_runtime_config_argv.py	253
boltrig/config/control_rehydrate.py	253
boltrig/adapters/sql_base.py	253
boltrig/adapters/builtin/ms_graph_specs.py	253
boltrig/fleet/workers.py	252
boltrig/fleet/domain/execution.py	252
boltrig/fleet/anchor.py	252
boltrig/camera/capabilities.py	252
boltrig/models/execution_transitions.py	250
boltrig/models/_exports.py	249
boltrig/kernel/platform_routes/model_endpoints.py	249
boltrig/fleet/codex_model_selection.py	249
boltrig/fleet/infrastructure/skill_artifacts.py	248
boltrig/api/doctor_backups.py	248
boltrig/kernel/account_profile_routes.py	247
boltrig/config/manifest_apply.py	247
boltrig/kernel/sensing_capability.py	246
boltrig/adapters/mcp_transport.py	246
boltrig/models/agent_comms.py	245
boltrig/adapters/builtin/desktop.py	245
boltrig/camera/profiles.py	244
boltrig/fleet/model_gateway_status.py	242
boltrig/kernel/capability_records.py	241
boltrig/camera_leases.py	240
boltrig/memory/projection_delivery_attempts.py	239
boltrig/fleet/spawn_skills.py	239
boltrig/models/channel_providers.py	237
boltrig/kernel/conversation_live_routes.py	237
boltrig/adapters/builtin/pocket_voice.py	235
boltrig/adapters/builtin/ms_graph.py	235
boltrig/kernel/trajectory.py	234
boltrig/kernel/platform_routes/console.py	234
boltrig/fleet/infrastructure/codex_runtime_config_policy.py	234
boltrig/fleet/domain/model_proxy_scope.py	233
boltrig/store/conversation_queue.py	231
boltrig/kernel/platform_routes/capability_review.py	231
boltrig/kernel/channel_inbound_routes.py	231
boltrig/fleet/infrastructure/postgres_grant_lease_support.py	231
boltrig/api/codex_trusted.py	231
boltrig/knowledge/adapter.py	228
boltrig/kernel/device_agent_routes.py	228
boltrig/store/password_resets.py	227
boltrig/kernel/sensing_routes.py	227
boltrig/kernel/approval_gate.py	226
boltrig/identity/bifrost_user_transport.py	226
boltrig/identity/provisioning.py	225
boltrig/fleet/ultracode_phases.py	225
boltrig/store/channel_gateway_state.py	224
boltrig/config/birth_profile.py	224
boltrig/adapters/builtin/channel_send.py	224
boltrig/fleet/spawn_entrypoints.py	222
boltrig/fleet/infrastructure/memory_ledger_state.py	221
boltrig/store/sealing.py	220
boltrig/kernel/schema_diagnosis.py	217
boltrig/fleet/mastra.py	217
boltrig/config/permanent_fleet_projection.py	217
boltrig/workflows/scheduler_cron.py	216
boltrig/store/mcp_lifecycle_contract.py	216
boltrig/skills/shelf.py	216
boltrig/config/control_workflow_specs.py	216
boltrig/kernel/__init__.py	215
boltrig/adapters/voice_tone/tone.py	215
boltrig/models/display_object_schema.py	214
boltrig/fleet/spawn_policy.py	214
boltrig/fleet/named_agent.py	214
boltrig/fleet/infrastructure/postgres_ledger_records.py	214
boltrig/fleet/infrastructure/postgres_ledger_events.py	214
boltrig/adapters/builtin/web_fetch.py	214
boltrig/store/camera_memory.py	213
boltrig/fleet/application/assignment_admission.py	213
boltrig/knowledge/models.py	212
boltrig/adapters/builtin/browser_frames.py	209
boltrig/adapters/builtin/agent_messages.py	209
boltrig/models/capability_routing.py	208
boltrig/fleet/held_write_outcome.py	207
boltrig/fleet/stack_tool_status.py	206
boltrig/fleet/eval.py	206
boltrig/kernel/channel_inventory_routes.py	204
boltrig/config/dev_posture.py	203
boltrig/memory/embeddings.py	202
boltrig/identity/tokens.py	202
boltrig/observability/background_jobs.py	201
boltrig/fleet/infrastructure/cell_lane.py	201
boltrig/api/doctor_stack_state.py	200
boltrig/identity/mailersend_password_reset.py	199
boltrig/store/agent_turn_postgres.py	198
boltrig/store/agent_turn_memory.py	198
boltrig/fleet/browser_executor.py	198
boltrig/store/ai_key_proposals_memory.py	197
boltrig/kernel/conversation_account_routes.py	197
boltrig/fleet/infrastructure/postgres_ledger_persist.py	197
boltrig/kernel/workspace_management_routes.py	196
boltrig/fleet/infrastructure/model_proxy_peer_ancestry.py	196
boltrig/store/budget_policy.py	195
boltrig/fleet/application/codex_routing.py	194
boltrig/models/channels.py	193
boltrig/models/integration_auth.py	192
boltrig/adapters/builtin/runpod.py	192
boltrig/store/mcp_lifecycle_postgres_rows.py	191
boltrig/emotion/tables.py	191
boltrig/config/birth_profile_projection.py	191
boltrig/memory/typology.py	190
boltrig/kernel/idempotency.py	190
boltrig/models/mcp_lifecycle.py	189
boltrig/fleet/infrastructure/cell_process.py	189
boltrig/kernel/pii.py	188
boltrig/store/camera_pg.py	186
boltrig/models/access.py	186
boltrig/store/provenance.py	185
boltrig/fleet/model_gateway.py	185
boltrig/store/agent_delivery_settle_postgres.py	183
boltrig/fleet/application/birth_policies.py	183
boltrig/adapters/mcp_discovery.py	183
boltrig/store/mcp_lifecycle_codec.py	182
boltrig/store/agent_delivery_claim_postgres.py	182
boltrig/kernel/memory_mutation_routes.py	182
boltrig/config/control_workflow_occurrences.py	182
boltrig/models/provenance.py	181
boltrig/store/model_endpoints_memory.py	180
boltrig/kernel/channel_gateway_reconcile_routes.py	179
boltrig/config/control_lifecycle.py	179
boltrig/fleet/codex_runtime_support.py	178
boltrig/kernel/platform_routes/integration_setup.py	177
boltrig/kernel/audit_outbox.py	177
boltrig/fleet/model_router.py	176
boltrig/fleet/infrastructure/codex_native_subagent_events.py	176
boltrig/api/platform_bootstrap.py	175
boltrig/models/grants.py	172
boltrig/adapters/builtin/camera_leases.py	172
boltrig/kernel/platform_routes/knowledge.py	171
boltrig/store/ai_key_proposal_contract.py	170
boltrig/kernel/org_discovery_routes.py	170
boltrig/fleet/retention.py	169
boltrig/config/control_work.py	169
boltrig/config/control_channel_approval.py	169
boltrig/api/codex_execution.py	169
boltrig/kernel/platform_routes/run_effects.py	167
boltrig/kernel/channel_notify.py	167
boltrig/kernel/approval_posture.py	167
boltrig/fleet/result.py	167
boltrig/fleet/infrastructure/memory_ledger_events.py	167
boltrig/config/dev_egress.py	167
boltrig/store/distillation_reads.py	166
boltrig/fleet/infrastructure/postgres_ledger_reads.py	166
boltrig/fleet/authority.py	166
boltrig/device_leases.py	166
boltrig/observability/memory_projection_delivery.py	165
boltrig/observability/identity_policy.py	165
boltrig/fleet/infrastructure/cell_slots.py	165
boltrig/fleet/chat_conversation_access.py	165
boltrig/config/control_routing_policies.py	165
boltrig/kernel/platform_routes/audit_search.py	164
boltrig/config/manifest_reconcile.py	164
boltrig/kernel/memory_read_routes.py	163
boltrig/fleet/pump_progress.py	163
boltrig/store/agent_message_postgres.py	161
boltrig/kernel/work_read_adapter.py	161
boltrig/store/birth_profiles.py	160
boltrig/models/tenancy.py	159
boltrig/identity/totp.py	159
boltrig/fleet/domain/attested_assignment.py	159
boltrig/store/authored_definitions_memory.py	158
boltrig/identity/ai_keys.py	157
boltrig/distill/adapter_specs.py	157
boltrig/models/execution_commands.py	156
boltrig/adapters/base.py	156
boltrig/fleet/infrastructure/codex_process_spawn.py	154
boltrig/adapters/builtin/mq_file.py	154
boltrig/kernel/call_route_support.py	153
boltrig/models/device_actions.py	152
boltrig/config/control_workflow_triggers.py	152
boltrig/adapters/builtin/familiar.py	152
boltrig/memory/write_gate_planes.py	151
boltrig/kernel/mcp_errors.py	151
boltrig/kernel/channel_gateway_outbox_routes.py	151
boltrig/models/display_object_blocks.py	150
boltrig/fleet/lease_token.py	150
boltrig/fleet/agent_mailbox_continuity.py	150
boltrig/fleet/infrastructure/skill_discovery.py	149
boltrig/store/tenant_scope.py	148
boltrig/skills/loader.py	148
boltrig/fleet/chief_of_staff.py	148
boltrig/work/channel_provenance.py	146
boltrig/skills/schema.py	146
boltrig/fleet/infrastructure/postgres_capability_attestation_support.py	146
boltrig/fleet/infrastructure/codex_runtime_validation.py	146
boltrig/api/app_composition.py	145
boltrig/models/audit.py	144
boltrig/memory/vector.py	144
boltrig/kernel/workflow_trigger_author_routes.py	144
boltrig/models/execution_work_values.py	143
boltrig/fleet/agent_turns.py	143
boltrig/kernel/dev_egress_runtime.py	142
boltrig/config/control_mcp_lifecycle_dispatch.py	142
boltrig/config/control_mcp.py	142
boltrig/kernel/platform_routes/artifacts.py	141
boltrig/api/auth_password_routes.py	141
boltrig/fleet/infrastructure/memory_grant_authority.py	140
boltrig/config/manifest_agents.py	139
boltrig/adapters/http_response.py	139
boltrig/kernel/run_event_projection.py	138
boltrig/kernel/platform_routes/platform_status.py	138
boltrig/kernel/channel_gateway_specs.py	138
boltrig/api/readiness_dependencies.py	138
boltrig/models/artifacts.py	137
boltrig/kernel/channel_gateway_session_routes.py	137
boltrig/knowledge/extraction.py	136
boltrig/fleet/hatchet_ultracode.py	136
boltrig/config/control_registry_operations.py	136
boltrig/store/trajectory.py	135
boltrig/memory/local.py	135
boltrig/store/eval_cases.py	132
boltrig/fleet/chat_idempotency.py	132
boltrig/notification_catalogue.py	131
boltrig/models/camera_actions.py	131
boltrig/kernel/platform_routes/spawn_rules.py	131
boltrig/fleet/infrastructure/codex_runtime_event_state.py	131
boltrig/fleet/chat_authority.py	131
boltrig/config/settings.py	131
boltrig/models/runtime_bindings.py	130
boltrig/fleet/infrastructure/codex_server_request_handler.py	130
boltrig/models/memory.py	129
boltrig/fleet/infrastructure/postgres_root_engine_decisions.py	129
boltrig/work/store.py	128
boltrig/kernel/device_crypto.py	128
boltrig/kernel/channel_policy.py	128
boltrig/fleet/reflection.py	128
boltrig/fleet/infrastructure/postgres_ledger_codec.py	128
boltrig/api/mint_token.py	128
boltrig/adapters/builtin/camera.py	128
boltrig/adapters/builtin/browser_executor_client.py	128
boltrig/workflows/snapshot.py	127
boltrig/workflows/scheduler_loop.py	127
boltrig/fleet/infrastructure/codex_read_only_phase.py	127
boltrig/adapters/builtin/crm_sql.py	127
boltrig/store/trajectory_postgres.py	126
boltrig/models/registry.py	126
boltrig/knowledge/postgres_writes.py	126
boltrig/kernel/app_bodies.py	125
boltrig/api/auth_selection.py	125
boltrig/store/agent_mailbox_rows.py	124
boltrig/kernel/ratelimit.py	124
boltrig/kernel/platform_routes/admin.py	124
boltrig/fleet/infrastructure/codex_native_collaboration_wire.py	123
boltrig/capabilities/mapping_packs.py	122
boltrig/camera/cache.py	122
boltrig/kernel/questions.py	121
boltrig/kernel/hands_registry.py	120
boltrig/identity/__init__.py	120
boltrig/kernel/control_routes.py	119
boltrig/fleet/application/model_proxy_cancellations.py	118
boltrig/models/conversation.py	117
boltrig/fleet/infrastructure/codex_assignment_model_binding.py	117
boltrig/models/background_jobs.py	116
boltrig/kernel/familiar_phenotype_routes.py	116
boltrig/fleet/infrastructure/codex_trusted_cell_config.py	116
boltrig/fleet/infrastructure/codex_kernel_tool_scope.py	116
boltrig/fleet/domain/__init__.py	116
boltrig/fleet/chat_live_projection.py	116
boltrig/store/execution_search.py	115
boltrig/kernel/platform_routes/adapters.py	115
boltrig/fleet/infrastructure/codex_runtime_surface_evidence.py	115
boltrig/fleet/chat_stream_drive.py	115
boltrig/config/admin.py	115
boltrig/models/devices.py	114
boltrig/config/control_budget.py	114
boltrig/config/control_notifications.py	113
boltrig/store/workflow_schedule_contract.py	112
boltrig/models/integrations.py	112
boltrig/memory/write_gate_outcomes.py	112
boltrig/memory/proposers.py	112
boltrig/fleet/chat_queue.py	112
boltrig/config/control_registry_specs.py	112
boltrig/adapters/loader.py	112
boltrig/store/mcp_registration_memory.py	111
boltrig/kernel/trajectory_routes.py	111
boltrig/models/workspace_settings.py	110
boltrig/knowledge/ports.py	110
boltrig/kernel/workflow_trigger_public_routes.py	110
boltrig/kernel/notification_routes.py	110
boltrig/fleet/infrastructure/codex_runtime_state.py	110
boltrig/fleet/hatchet_bootstrap.py	110
boltrig/work/queue.py	109
boltrig/fleet/ultracode_spec.py	109
boltrig/api/audit_verify.py	109
boltrig/memory/projection_adapters.py	108
boltrig/store/model_endpoint_contract.py	107
boltrig/models/trajectory.py	107
boltrig/kernel/integration_credentials.py	107
boltrig/fleet/domain/grant_lease_values.py	107
boltrig/fleet/infrastructure/memory_capability_attestations.py	106
boltrig/store/conversation_binding_postgres.py	105
boltrig/store/agent_mailbox_contract.py	105
boltrig/fleet/runtime.py	105
boltrig/config/control_capability_profiles.py	105
boltrig/config/control_approval_model_endpoints.py	104
boltrig/api/fleet_health.py	104
boltrig/api/codex_readiness.py	104
boltrig/adapters/builtin/script_base.py	104
boltrig/kernel/platform_routes/skill_write_routes.py	103
boltrig/kernel/capability_offer.py	103
boltrig/fleet/sweep_progress.py	103
boltrig/memory/cognify.py	102
boltrig/knowledge/bootstrap.py	102
boltrig/kernel/platform_routes/agent_capabilities.py	102
boltrig/kernel/channel_principal.py	102
boltrig/distill/adapter_night.py	102
boltrig/observability/codex_admission.py	101
boltrig/memory/cognee_runtime.py	101
boltrig/fleet/application/model_proxy_store_projection.py	100
boltrig/config/control_work_specs.py	100
boltrig/knowledge/s3_vault.py	99
boltrig/kernel/platform_routes/bifrost_models.py	99
boltrig/fleet/codex_trusted_wall.py	99
boltrig/store/distillation_reads_memory.py	98
boltrig/kernel/platform_routes/eval_routes.py	98
boltrig/adapters/builtin/memory_tickets.py	98
boltrig/fleet/infrastructure/codex_preflight_receipt.py	97
boltrig/store/budget_windows.py	96
boltrig/models/platform.py	96
boltrig/models/context.py	96
boltrig/kernel/workflow_trigger_finalization.py	95
boltrig/identity/passwords.py	95
boltrig/store/conversation_contract.py	94
boltrig/model_catalogue_policy.py	94
boltrig/adapters/mcp_tool_policy.py	94
boltrig/models/hitl.py	93
boltrig/memory/cognee_model_binding.py	93
boltrig/fleet/spawn_completion.py	93
boltrig/addons/opbox.py	93
boltrig/store/effect_ledger_postgres.py	92
boltrig/observability/model_telemetry.py	92
boltrig/fleet/infrastructure/postgres_capability_attestations.py	92
boltrig/fleet/chat_caller_context.py	92
boltrig/fleet/chat_attachments.py	92
boltrig/memory/engine.py	91
boltrig/fleet/infrastructure/memory_root_engine_decisions.py	91
boltrig/fleet/infrastructure/codex_native_subagent_lifetime.py	91
boltrig/config/capability_model_routes.py	91
boltrig/models/work.py	90
boltrig/config/control_eval_case_ops.py	90
boltrig/kernel/platform_routes/device_inventory.py	89
boltrig/kernel/platform_routes/authored_registry_write_routes.py	89
boltrig/kernel/integration_scope.py	89
boltrig/fleet/infrastructure/codex_trusted_proxy_native.py	89
boltrig/adapters/builtin/chat_present.py	89
boltrig/store/agent_registry_postgres.py	88
boltrig/models/chat_context.py	88
boltrig/kernel/desktop_routes.py	88
boltrig/fleet/ports/credentials.py	88
boltrig/models/birth_profile.py	87
boltrig/memory/write_gate_review.py	87
boltrig/memory/bundle_config.py	87
boltrig/kernel/revertible.py	87
boltrig/kernel/realtime_call_bridge.py	87
boltrig/kernel/platform_routes/eval_case_routes.py	86
boltrig/fleet/ports/grant_leases.py	85
boltrig/fleet/ports/capability_attestations.py	85
boltrig/fleet/infrastructure/codex_binary_pin.py	85
boltrig/fleet/__init__.py	85
boltrig/work/normalise.py	84
boltrig/observability/tree.py	84
boltrig/kernel/hitl_fingerprint.py	84
boltrig/identity/password_reset_evidence.py	84
boltrig/store/permanent_fleet.py	83
boltrig/observability/langfuse_status.py	83
boltrig/fleet/browser_runtime.py	83
boltrig/config/control_workflow_schema.py	83
boltrig/store/rls_pool.py	82
boltrig/kernel/call_profiles.py	82
boltrig/fleet/application/phase_lifecycle.py	82
boltrig/api/desktop_session_auth.py	82
boltrig/workflows/routine_contract.py	81
boltrig/observability/network_policy.py	81
boltrig/kernel/redis_event_lock.py	81
boltrig/kernel/platform_routes/named_agents.py	81
boltrig/store/integration_contract.py	80
boltrig/models/realtime_calls.py	80
boltrig/fleet/chat_turn_inputs.py	80
boltrig/config/capability_scope.py	80
boltrig/store/control_plane_reads.py	79
boltrig/camera/backend.py	79
boltrig/store/guarded_writes.py	78
boltrig/knowledge/filesystem_vault.py	78
boltrig/kernel/platform_routes/privacy_policy.py	78
boltrig/config/control_routing_policy_specs.py	78
boltrig/memory/projection_retry.py	77
boltrig/kernel/work_authority.py	77
boltrig/kernel/platform_routes/personal.py	77
boltrig/fleet/chat_persona.py	77
boltrig/kernel/platform_routes/authored_registry_views.py	76
boltrig/fleet/named_chat_turn.py	76
boltrig/fleet/infrastructure/memory_ledger_capacity.py	76
boltrig/camera/platform.py	76
boltrig/api/readiness_control.py	76
boltrig/store/capability_routing_contract.py	75
boltrig/kernel/platform_routes/budgets.py	75
boltrig/api/host_boundary.py	75
boltrig/api/boot_guards.py	75
boltrig/kernel/channel_pair_finalization.py	74
boltrig/models/familiar.py	73
boltrig/distill/gate.py	73
boltrig/fleet/infrastructure/model_proxy_request_ceiling.py	72
boltrig/fleet/application/grant_lease_cleanup.py	72
boltrig/distill/corpus_identity.py	72
boltrig/config/weak_secrets.py	72
boltrig/api/doctor_edge.py	72
boltrig/store/credential_references.py	71
boltrig/fleet/ports/runtime.py	71
boltrig/store/conversation_binding_memory.py	70
boltrig/kernel/health_routes.py	70
boltrig/kernel/bearer_principal.py	70
boltrig/fleet/domain/json_types.py	70
boltrig/config/author_ratchet.py	70
boltrig/store/channel_dedup.py	69
boltrig/fleet/org_builder.py	69
boltrig/kernel/ai_key_proposal_views.py	68
boltrig/api/config_validate.py	68
boltrig/kernel/platform_routes/__init__.py	67
boltrig/store/device_contract.py	66
boltrig/log_safety.py	66
boltrig/knowledge/postgres_rows.py	66
boltrig/kernel/run_effect_recorder.py	66
boltrig/fleet/ports/root_engine_decisions.py	66
boltrig/fleet/hatchet_memory.py	66
boltrig/adapters/voice_tone/valence.py	66
boltrig/models/runtime_identity.py	65
boltrig/kernel/effect_inverses.py	65
boltrig/fleet/infrastructure/codex_native_runtime_config.py	65
boltrig/distill/bootstrap.py	65
boltrig/kernel/secret_stores.py	64
boltrig/kernel/platform_routes/hitl_policy.py	64
boltrig/models/permanent_fleet.py	63
boltrig/fleet/turn_executor_compat.py	63
boltrig/fleet/infrastructure/codex_runtime_invalidation.py	63
boltrig/distill/adapter_gates.py	63
